pos_x,pos_y,map_bank,map_num,in_battle,direction,action,q_value
9,10,0,9,0,1,0,2.228195265392311
9,10,0,9,0,1,1,0.131135
9,10,0,9,0,1,2,2.6209502599999923
9,10,0,9,0,1,3,0.0
9,10,0,9,0,1,4,4.97017033705933
9,10,0,9,0,1,5,5.297401134579868
9,9,0,9,0,0,0,2.292220999999992
9,9,0,9,0,0,1,4.301836260661718
9,9,0,9,0,0,2,0.0
9,9,0,9,0,0,3,0.901515594
9,9,0,9,0,0,4,2.833181789805502
9,9,0,9,0,0,5,0.0
10,9,0,9,0,3,0,2.243724908560359
10,9,0,9,0,3,1,0.0
10,9,0,9,0,3,2,0.0
10,9,0,9,0,3,3,8.227718951501492
10,9,0,9,0,3,4,2.365879370606995
10,9,0,9,0,3,5,3.154247332881086
11,9,0,9,0,3,0,5.22560025542999
11,9,0,9,0,3,1,1.0372049999999997
11,9,0,9,0,3,2,5.592447363092111
11,9,0,9,0,3,3,0.0
11,9,0,9,0,3,4,2.5634399983580076
11,9,0,9,0,3,5,2.5684399983580075
10,9,0,9,0,2,0,0.0
10,9,0,9,0,2,1,4.101161350175212
10,9,0,9,0,2,2,2.5260271352210744
10,9,0,9,0,2,3,2.578439998358009
10,9,0,9,0,2,4,0.0
10,9,0,9,0,2,5,4.679004563691128
10,10,0,9,0,1,0,0.6819376427813006
10,10,0,9,0,1,1,0.5920000000000001
10,10,0,9,0,1,2,7.7467259357936324
10,10,0,9,0,1,3,2.830464065969153
10,10,0,9,0,1,4,4.021651879689494
10,10,0,9,0,1,5,3.421925867643563
9,10,0,9,0,2,0,2.3985869422326602
9,10,0,9,0,2,1,0.0
9,10,0,9,0,2,2,0.0
9,10,0,9,0,2,3,5.967893698079141
9,10,0,9,0,2,4,1.4380976754287116
9,10,0,9,0,2,5,0.0
10,10,0,9,0,3,0,6.683768267702965
10,10,0,9,0,3,1,0.0
10,10,0,9,0,3,2,0.0
10,10,0,9,0,3,3,0.0
10,10,0,9,0,3,4,0.9974602850908572
10,10,0,9,0,3,5,0.0
10,9,0,9,0,0,0,2.9187749999999943
10,9,0,9,0,0,1,5.429184324854032
10,9,0,9,0,0,2,3.720768922381091
10,9,0,9,0,0,3,1.2686522889461191
10,9,0,9,0,0,4,0.0
10,9,0,9,0,0,5,0.0
9,9,0,9,0,2,0,0.5800000000000004
9,9,0,9,0,2,1,0.0
9,9,0,9,0,2,2,0.5951131920000011
9,9,0,9,0,2,3,4.780224105924731
9,9,0,9,0,2,4,0.4830000000000003
9,9,0,9,0,2,5,9.45770034723024
9,8,0,9,0,0,0,0.0
9,8,0,9,0,0,1,0.0
9,8,0,9,0,0,2,2.5427731188745852
9,8,0,9,0,0,3,0.6790000000000004
9,8,0,9,0,0,4,0.0
9,8,0,9,0,0,5,0.0
10,8,0,9,0,3,0,0.0
10,8,0,9,0,3,1,0.0
10,8,0,9,0,3,2,0.6770000000000005
10,8,0,9,0,3,3,0.0
10,8,0,9,0,3,4,0.0
10,8,0,9,0,3,5,0.6780000000000004
9,8,0,9,0,2,0,0.0
9,8,0,9,0,2,1,0.0
9,8,0,9,0,2,2,0.7740000000000005
9,8,0,9,0,2,3,0.0
9,8,0,9,0,2,4,0.0
9,8,0,9,0,2,5,1.350324000000001
8,8,0,9,0,2,0,5.9220397272212
8,8,0,9,0,2,1,0.5860000000000002
8,8,0,9,0,2,2,0.7730000000000006
8,8,0,9,0,2,3,1.5668427859329987
8,8,0,9,0,2,4,2.9765012932726975
8,8,0,9,0,2,5,0.0
8,7,0,9,0,0,0,6.251602471548611
8,7,0,9,0,0,1,2.3661074358073586
8,7,0,9,0,0,2,1.5330758247823462
8,7,0,9,0,0,3,0.0
8,7,0,9,0,0,4,0.0
8,7,0,9,0,0,5,0.0
8,6,0,9,0,0,0,0.0
8,6,0,9,0,0,1,3.639358306912259
8,6,0,9,0,0,2,15.025051411729603
8,6,0,9,0,0,3,0.0
8,6,0,9,0,0,4,6.145696171586821
8,6,0,9,0,0,5,0.0
8,7,0,9,0,1,0,1.0640300000000005
8,7,0,9,0,1,1,2.891315886508778
8,7,0,9,0,1,2,4.164225322346091
8,7,0,9,0,1,3,0.0
8,7,0,9,0,1,4,4.971763274437023
8,7,0,9,0,1,5,5.428163832096255
7,6,0,9,0,2,0,4.7012390817211385
7,6,0,9,0,2,1,3.3564700252900206
7,6,0,9,0,2,2,3.8597056467081945
7,6,0,9,0,2,3,8.07088790672313
7,6,0,9,0,2,4,11.890836019289946
7,6,0,9,0,2,5,58.05419955485094
8,6,0,9,0,3,0,0.0
8,6,0,9,0,3,1,3.810310592471958
8,6,0,9,0,3,2,7.382077555465796
8,6,0,9,0,3,3,1.1650000000000007
8,6,0,9,0,3,4,0.0
8,6,0,9,0,3,5,0.0
9,6,0,9,0,3,0,0.0
9,6,0,9,0,3,1,0.0
9,6,0,9,0,3,2,1.1640000000000006
9,6,0,9,0,3,3,0.0
9,6,0,9,0,3,4,0.0
9,6,0,9,0,3,5,0.0
8,6,0,9,0,2,0,0.0
8,6,0,9,0,2,1,0.0
8,6,0,9,0,2,2,1.2685340000000007
8,6,0,9,0,2,3,0.0
8,6,0,9,0,2,4,0.0
8,6,0,9,0,2,5,0.0
7,7,0,9,0,1,0,6.339357505026865
7,7,0,9,0,1,1,0.0
7,7,0,9,0,1,2,0.0
7,7,0,9,0,1,3,2.865321980678768
7,7,0,9,0,1,4,0.0
7,7,0,9,0,1,5,2.433666876087189
7,6,0,9,0,0,0,2.6436919480000034
7,6,0,9,0,0,1,1.5615163509999994
7,6,0,9,0,0,2,17.04358204621152
7,6,0,9,0,0,3,0.0
7,6,0,9,0,0,4,0.0
7,6,0,9,0,0,5,0.0
7,5,0,9,0,0,0,9.726168724638772
7,5,0,9,0,0,1,0.0
7,5,0,9,0,0,2,0.0
7,5,0,9,0,0,3,0.0
7,5,0,9,0,0,4,1.436987215153446
7,5,0,9,0,0,5,0.0
7,4,0,9,0,0,0,34.05726055265706
7,4,0,9,0,0,1,0.0
7,4,0,9,0,0,2,0.0
7,4,0,9,0,0,3,6.462436061659739
7,4,0,9,0,0,4,2.733089379653991
7,4,0,9,0,0,5,10.056025037493784
8,4,0,9,0,3,0,4.419521315755004
8,4,0,9,0,3,1,0.0
8,4,0,9,0,3,2,2.3099999999999903
8,4,0,9,0,3,3,0.0
8,4,0,9,0,3,4,0.0
8,4,0,9,0,3,5,0.0
8,3,0,9,0,0,0,4.582601615500004
8,3,0,9,0,0,1,0.0
8,3,0,9,0,0,2,0.0
8,3,0,9,0,0,3,0.0
8,3,0,9,0,0,4,0.0
8,3,0,9,0,0,5,0.0
8,2,0,9,0,0,0,58.26369506671835
8,2,0,9,0,0,1,1.5627630000000003
8,2,0,9,0,0,2,1.6330000000000031
8,2,0,9,0,0,3,1.8430000000000004
8,2,0,9,0,0,4,1.7450000000000008
8,2,0,9,0,0,5,6.164110395251123
9,2,0,9,0,3,0,0.0
9,2,0,9,0,3,1,0.0
9,2,0,9,0,3,2,1.8420000000000003
9,2,0,9,0,3,3,3.5563027329999857
9,2,0,9,0,3,4,0.0
9,2,0,9,0,3,5,2.8423579999999897
8,2,0,9,0,2,0,0.0
8,2,0,9,0,2,1,1.8389999999999997
8,2,0,9,0,2,2,10.983569878586422
8,2,0,9,0,2,3,0.0
8,2,0,9,0,2,4,2.022259
8,2,0,9,0,2,5,1.8410000000000002
8,3,0,9,0,1,0,0.0
8,3,0,9,0,1,1,0.0
8,3,0,9,0,1,2,0.0
8,3,0,9,0,1,3,3.4148639999999997
8,3,0,9,0,1,4,0.0
8,3,0,9,0,1,5,1.8379999999999996
9,3,0,9,0,3,0,0.0
9,3,0,9,0,3,1,0.0
9,3,0,9,0,3,2,8.54500000000002
9,3,0,9,0,3,3,3.6127649999999996
9,3,0,9,0,3,4,0.0
9,3,0,9,0,3,5,0.0
10,3,0,9,0,3,0,22.06778721889372
10,3,0,9,0,3,1,0.0
10,3,0,9,0,3,2,0.0
10,3,0,9,0,3,3,0.0
10,3,0,9,0,3,4,0.0
10,3,0,9,0,3,5,9.69160546439954
10,2,0,9,0,0,0,0.0
10,2,0,9,0,0,1,0.0
10,2,0,9,0,0,2,0.0
10,2,0,9,0,0,3,31.312194106859152
10,2,0,9,0,0,4,0.0
10,2,0,9,0,0,5,0.0
11,2,0,9,0,3,0,2.332999999999999
11,2,0,9,0,3,1,0.0
11,2,0,9,0,3,2,0.0
11,2,0,9,0,3,3,56.49678002205576
11,2,0,9,0,3,4,0.0
11,2,0,9,0,3,5,0.0
11,1,0,9,0,0,0,11.156015475167832
11,1,0,9,0,0,1,9.528349301571597
11,1,0,9,0,0,2,58.14737032606975
11,1,0,9,0,0,3,11.808228778481686
11,1,0,9,0,0,4,8.199767999999962
11,1,0,9,0,0,5,14.286589662280903
11,0,0,9,0,0,0,72.87289401776002
11,0,0,9,0,0,1,0.0
11,0,0,9,0,0,2,0.0
11,0,0,9,0,0,3,0.0
11,0,0,9,0,0,4,12.336992923956801
11,0,0,9,0,0,5,0.0
11,19,0,16,0,0,0,65.59526400472583
11,19,0,16,0,0,1,356.075486663421
11,19,0,16,0,0,2,15.875123357763881
11,19,0,16,0,0,3,30.681097406613667
11,19,0,16,0,0,4,74.63498972950198
11,19,0,16,0,0,5,129.75056208182417
11,0,0,9,0,1,0,346.4050959593022
11,0,0,9,0,1,1,22.692448914544606
11,0,0,9,0,1,2,15.230274999999988
11,0,0,9,0,1,3,123.40311442934923
11,0,0,9,0,1,4,22.650424527999988
11,0,0,9,0,1,5,75.9013640235257
10,0,0,9,0,2,0,16.26702600000001
10,0,0,9,0,2,1,7.8709999999999685
10,0,0,9,0,2,2,8.365874999999988
10,0,0,9,0,2,3,28.79097247751966
10,0,0,9,0,2,4,16.88509733696996
10,0,0,9,0,2,5,19.617834362297458
11,0,0,9,0,3,0,216.19373061000258
11,0,0,9,0,3,1,32.104472078649565
11,0,0,9,0,3,2,19.84956844799848
11,0,0,9,0,3,3,31.93055306771896
11,0,0,9,0,3,4,0.0
11,0,0,9,0,3,5,77.27543711500256
11,18,0,16,0,0,0,31.88477007427162
11,18,0,16,0,0,1,33.926658731628365
11,18,0,16,0,0,2,8.042999999999955
11,18,0,16,0,0,3,15.209200999999965
11,18,0,16,0,0,4,167.91307205885448
11,18,0,16,0,0,5,29.239139391303848
11,18,0,16,0,3,0,14.912196999999807
11,18,0,16,0,3,1,7.697999999999983
11,18,0,16,0,3,2,167.79790795368496
11,18,0,16,0,3,3,117.72770210135609
11,18,0,16,0,3,4,12.71811839442527
11,18,0,16,0,3,5,267.478788507132
11,19,0,16,0,1,0,0.0
11,19,0,16,0,1,1,40.227523363333546
11,19,0,16,0,1,2,0.0
11,19,0,16,0,1,3,28.712791235242115
11,19,0,16,0,1,4,40.95184655136815
11,19,0,16,0,1,5,0.0
11,19,0,16,0,3,0,33.13590964125426
11,19,0,16,0,3,1,119.16515924841953
11,19,0,16,0,3,2,9.589560296414138
11,19,0,16,0,3,3,13.8666730860226
11,19,0,16,0,3,4,26.346178863442937
11,19,0,16,0,3,5,0.0
11,1,0,9,0,1,0,0.0
11,1,0,9,0,1,1,8.514999999999992
11,1,0,9,0,1,2,85.28851456872991
11,1,0,9,0,1,3,7.6909999999999785
11,1,0,9,0,1,4,0.0
11,1,0,9,0,1,5,0.0
11,1,0,9,0,3,0,20.168905023956768
11,1,0,9,0,3,1,0.0
11,1,0,9,0,3,2,34.022512913956106
11,1,0,9,0,3,3,7.689999999999978
11,1,0,9,0,3,4,16.129859689999954
11,1,0,9,0,3,5,0.0
10,1,0,9,0,2,0,32.04234036859435
10,1,0,9,0,2,1,21.22066860152455
10,1,0,9,0,2,2,343.2223431665352
10,1,0,9,0,2,3,25.199226591687054
10,1,0,9,0,2,4,44.8321561759345
10,1,0,9,0,2,5,53.23937126920103
10,0,0,9,0,0,0,0.0
10,0,0,9,0,0,1,0.0
10,0,0,9,0,0,2,13.315052723382987
10,0,0,9,0,0,3,50.434615524961856
10,0,0,9,0,0,4,0.0
10,0,0,9,0,0,5,0.0
10,19,0,16,0,0,0,0.0
10,19,0,16,0,0,1,7.87399999999997
10,19,0,16,0,0,2,0.0
10,19,0,16,0,0,3,17.110151705437858
10,19,0,16,0,0,4,0.0
10,19,0,16,0,0,5,0.0
10,0,0,9,0,1,0,0.0
10,0,0,9,0,1,1,0.0
10,0,0,9,0,1,2,0.0
10,0,0,9,0,1,3,9.68138267143989
10,0,0,9,0,1,4,0.0
10,0,0,9,0,1,5,0.0
10,1,0,9,0,1,0,0.0
10,1,0,9,0,1,1,7.869999999999968
10,1,0,9,0,1,2,0.0
10,1,0,9,0,1,3,0.0
10,1,0,9,0,1,4,0.0
10,1,0,9,0,1,5,0.0
10,2,0,9,0,1,0,7.075999999999919
10,2,0,9,0,1,1,9.061805778237968
10,2,0,9,0,1,2,7.867999999999967
10,2,0,9,0,1,3,0.0
10,2,0,9,0,1,4,141.34562275627252
10,2,0,9,0,1,5,2.8717014670309964
9,2,0,9,0,2,0,9.238535999999998
9,2,0,9,0,2,1,16.278034999999992
9,2,0,9,0,2,2,0.0
9,2,0,9,0,2,3,0.0
9,2,0,9,0,2,4,0.0
9,2,0,9,0,2,5,16.324132999999968
9,3,0,9,0,1,0,7.864999999999966
9,3,0,9,0,1,1,0.0
9,3,0,9,0,1,2,0.0
9,3,0,9,0,1,3,9.69660546439954
9,3,0,9,0,1,4,0.0
9,3,0,9,0,1,5,0.0
9,2,0,9,0,0,0,0.0
9,2,0,9,0,0,1,0.0
9,2,0,9,0,0,2,8.635203641000002
9,2,0,9,0,0,3,7.863999999999965
9,2,0,9,0,0,4,19.365036293478404
9,2,0,9,0,0,5,17.674302464
10,2,0,9,0,3,0,0.0
10,2,0,9,0,3,1,32.00947340240241
10,2,0,9,0,3,2,0.0
10,2,0,9,0,3,3,8.093966999999964
10,2,0,9,0,3,4,0.0
10,2,0,9,0,3,5,0.0
12,2,0,9,0,3,0,20.878523851915848
12,2,0,9,0,3,1,10.45193700000003
12,2,0,9,0,3,2,54.841084634496596
12,2,0,9,0,3,3,8.569999999999995
12,2,0,9,0,3,4,23.80093385709376
12,2,0,9,0,3,5,61.372934416702606
11,2,0,9,0,2,0,41.0898520582915
11,2,0,9,0,2,1,0.0
11,2,0,9,0,2,2,32.877715341410855
11,2,0,9,0,2,3,37.14687862924505
11,2,0,9,0,2,4,0.0
11,2,0,9,0,2,5,8.176087514808483
10,18,0,16,0,2,0,0.0
10,18,0,16,0,2,1,34.84666694937599
10,18,0,16,0,2,2,64.12102842319516
10,18,0,16,0,2,3,83.51131610226224
10,18,0,16,0,2,4,481.592299448436
10,18,0,16,0,2,5,102.3981016296539
10,19,0,16,0,1,0,61.571820884021626
10,19,0,16,0,1,1,0.0
10,19,0,16,0,1,2,0.0
10,19,0,16,0,1,3,0.0
10,19,0,16,0,1,4,0.0
10,19,0,16,0,1,5,0.0
10,18,0,16,0,0,0,17.410029832999996
10,18,0,16,0,0,1,0.0
10,18,0,16,0,0,2,64.10323777840831
10,18,0,16,0,0,3,15.429430771052257
10,18,0,16,0,0,4,8.03599999999995
10,18,0,16,0,0,5,147.28660642264657
